timestamp,num,band1_path,band3_path,hms_path,is_empty_bin,is_empty_den,hms_sum,exists
2018-06-24 21:00:00,127,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-06-24/2018-06-24-2100_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-06-24/2018-06-24-2100_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-06-24/2018-06-24-2100_0127.png,True,True,1701,True
2018-07-18 23:30:00,127,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-18/2018-07-18-2330_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-18/2018-07-18-2330_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-18/2018-07-18-2330_0127.png,True,True,12503,True
2018-09-12 23:30:00,153,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-09-12/2018-09-12-2330_0153.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-09-12/2018-09-12-2330_0153.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-09-12/2018-09-12-2330_0153.png,True,True,355656,True
2018-08-23 20:00:00,152,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-23/2018-08-23-2000_0152.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-23/2018-08-23-2000_0152.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-23/2018-08-23-2000_0152.png,True,True,4138222,True
2018-08-07 01:30:00,151,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-07/2018-08-07-0130_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-07/2018-08-07-0130_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-07/2018-08-07-0130_0151.png,True,True,2923938,True
2018-08-13 21:00:00,128,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-13/2018-08-13-2100_0128.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-13/2018-08-13-2100_0128.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-13/2018-08-13-2100_0128.png,True,True,5463132,True
2018-07-31 15:30:00,133,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-31/2018-07-31-1530_0133.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-31/2018-07-31-1530_0133.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-31/2018-07-31-1530_0133.png,True,True,353856,True
2018-08-06 23:30:00,128,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-06/2018-08-06-2330_0128.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-06/2018-08-06-2330_0128.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-06/2018-08-06-2330_0128.png,True,True,4562122,True
2018-08-13 22:30:00,130,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-13/2018-08-13-2230_0130.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-13/2018-08-13-2230_0130.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-13/2018-08-13-2230_0130.png,True,True,6017598,True
2018-08-20 22:00:00,78,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-20/2018-08-20-2200_0078.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-20/2018-08-20-2200_0078.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-20/2018-08-20-2200_0078.png,True,True,174099,True
2018-08-22 22:30:00,131,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-22/2018-08-22-2230_0131.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-22/2018-08-22-2230_0131.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-22/2018-08-22-2230_0131.png,True,True,5476420,True
2018-07-25 20:00:00,152,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-25/2018-07-25-2000_0152.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-25/2018-07-25-2000_0152.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-25/2018-07-25-2000_0152.png,True,True,4250151,True
2018-09-09 22:00:00,152,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-09-09/2018-09-09-2200_0152.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-09-09/2018-09-09-2200_0152.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-09-09/2018-09-09-2200_0152.png,True,True,107117,True
2018-07-09 20:30:00,58,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-09/2018-07-09-2030_0058.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-09/2018-07-09-2030_0058.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-09/2018-07-09-2030_0058.png,True,True,2809441,True
2018-08-22 00:00:00,80,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-22/2018-08-22-0000_0080.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-22/2018-08-22-0000_0080.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-22/2018-08-22-0000_0080.png,True,True,857732,True
2018-08-14 13:30:00,163,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-14/2018-08-14-1330_0163.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-14/2018-08-14-1330_0163.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-14/2018-08-14-1330_0163.png,True,True,123313,True
2018-07-25 21:00:00,151,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-25/2018-07-25-2100_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-25/2018-07-25-2100_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-25/2018-07-25-2100_0151.png,True,True,2251288,True
2018-07-24 19:30:00,83,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-24/2018-07-24-1930_0083.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-24/2018-07-24-1930_0083.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-24/2018-07-24-1930_0083.png,True,True,2337460,True
2018-08-14 14:00:00,139,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-14/2018-08-14-1400_0139.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-14/2018-08-14-1400_0139.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-14/2018-08-14-1400_0139.png,True,True,4602599,True
2018-09-22 22:30:00,153,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-09-22/2018-09-22-2230_0153.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-09-22/2018-09-22-2230_0153.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-09-22/2018-09-22-2230_0153.png,True,True,1040607,True
2018-06-11 23:00:00,178,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-06-11/2018-06-11-2300_0178.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-06-11/2018-06-11-2300_0178.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-06-11/2018-06-11-2300_0178.png,True,True,35398,True
2018-07-18 23:30:00,131,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-18/2018-07-18-2330_0131.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-18/2018-07-18-2330_0131.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-18/2018-07-18-2330_0131.png,True,True,737713,True
2018-08-13 19:00:00,180,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-13/2018-08-13-1900_0180.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-13/2018-08-13-1900_0180.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-13/2018-08-13-1900_0180.png,True,True,2304509,True
2018-04-11 22:00:00,180,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-04-11/2018-04-11-2200_0180.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-04-11/2018-04-11-2200_0180.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-04-11/2018-04-11-2200_0180.png,True,True,81773,True
2018-06-27 19:30:00,177,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-06-27/2018-06-27-1930_0177.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-06-27/2018-06-27-1930_0177.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-06-27/2018-06-27-1930_0177.png,True,True,13245,True
2018-08-23 20:30:00,87,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-23/2018-08-23-2030_0087.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-23/2018-08-23-2030_0087.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-23/2018-08-23-2030_0087.png,True,True,4058791,True
2018-08-03 19:30:00,127,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-03/2018-08-03-1930_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-03/2018-08-03-1930_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-03/2018-08-03-1930_0127.png,True,True,96776,True
2018-08-14 22:00:00,127,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-14/2018-08-14-2200_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-14/2018-08-14-2200_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-14/2018-08-14-2200_0127.png,True,True,6640365,True
2018-07-01 16:00:00,135,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-01/2018-07-01-1600_0135.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-01/2018-07-01-1600_0135.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-01/2018-07-01-1600_0135.png,True,True,9375,True
2018-08-23 13:30:00,155,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-23/2018-08-23-1330_0155.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-23/2018-08-23-1330_0155.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-23/2018-08-23-1330_0155.png,True,True,3575868,True
2018-06-25 23:30:00,175,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-06-25/2018-06-25-2330_0175.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-06-25/2018-06-25-2330_0175.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-06-25/2018-06-25-2330_0175.png,True,True,260582,True
2018-08-26 23:00:00,131,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-26/2018-08-26-2300_0131.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-26/2018-08-26-2300_0131.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-26/2018-08-26-2300_0131.png,True,True,3676435,True
2018-08-18 23:30:00,131,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-18/2018-08-18-2330_0131.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-18/2018-08-18-2330_0131.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-18/2018-08-18-2330_0131.png,True,True,7077888,True
2018-07-25 23:30:00,105,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-25/2018-07-25-2330_0105.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-25/2018-07-25-2330_0105.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-25/2018-07-25-2330_0105.png,True,True,7077888,True
2018-08-21 01:00:00,103,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-21/2018-08-21-0100_0103.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-21/2018-08-21-0100_0103.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-21/2018-08-21-0100_0103.png,True,True,3562761,True
2018-06-26 00:30:00,175,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-06-26/2018-06-26-0030_0175.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-06-26/2018-06-26-0030_0175.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-06-26/2018-06-26-0030_0175.png,True,True,260582,True
2018-08-06 16:30:00,128,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-06/2018-08-06-1630_0128.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-06/2018-08-06-1630_0128.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-06/2018-08-06-1630_0128.png,True,True,2175133,True
2018-05-27 23:00:00,177,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-05-27/2018-05-27-2300_0177.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-05-27/2018-05-27-2300_0177.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-05-27/2018-05-27-2300_0177.png,True,True,284269,True
2018-07-21 23:30:00,152,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-21/2018-07-21-2330_0152.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-21/2018-07-21-2330_0152.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-21/2018-07-21-2330_0152.png,True,True,1291597,True
2018-08-23 14:00:00,102,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-23/2018-08-23-1400_0102.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-23/2018-08-23-1400_0102.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-23/2018-08-23-1400_0102.png,True,True,2266889,True
2018-07-19 00:30:00,151,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-19/2018-07-19-0030_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-19/2018-07-19-0030_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-19/2018-07-19-0030_0151.png,True,True,259706,True
2018-06-05 21:30:00,153,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-06-05/2018-06-05-2130_0153.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-06-05/2018-06-05-2130_0153.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-06-05/2018-06-05-2130_0153.png,True,True,433125,True
2018-08-27 00:00:00,153,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-27/2018-08-27-0000_0153.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-27/2018-08-27-0000_0153.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-27/2018-08-27-0000_0153.png,True,True,2232539,True
2018-08-16 18:30:00,109,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-16/2018-08-16-1830_0109.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-16/2018-08-16-1830_0109.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-16/2018-08-16-1830_0109.png,True,True,3314171,True
2018-05-24 15:30:00,177,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-05-24/2018-05-24-1530_0177.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-05-24/2018-05-24-1530_0177.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-05-24/2018-05-24-1530_0177.png,True,True,130430,True
2018-04-12 21:00:00,178,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-04-12/2018-04-12-2100_0178.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-04-12/2018-04-12-2100_0178.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-04-12/2018-04-12-2100_0178.png,True,True,125688,True
2018-08-16 19:30:00,130,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-16/2018-08-16-1930_0130.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-16/2018-08-16-1930_0130.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-16/2018-08-16-1930_0130.png,True,True,6872628,True
2018-08-08 23:00:00,152,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-08/2018-08-08-2300_0152.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-08/2018-08-08-2300_0152.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-08/2018-08-08-2300_0152.png,True,True,5142823,True
2018-08-23 21:00:00,106,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-23/2018-08-23-2100_0106.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-23/2018-08-23-2100_0106.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-23/2018-08-23-2100_0106.png,True,True,4893775,True
2018-08-23 18:00:00,128,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-23/2018-08-23-1800_0128.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-23/2018-08-23-1800_0128.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-23/2018-08-23-1800_0128.png,True,True,6217523,True
2018-08-13 00:00:00,176,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-13/2018-08-13-0000_0176.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-13/2018-08-13-0000_0176.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-13/2018-08-13-0000_0176.png,True,True,1462314,True
2018-08-05 17:30:00,176,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-05/2018-08-05-1730_0176.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-05/2018-08-05-1730_0176.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-05/2018-08-05-1730_0176.png,True,True,30669,True
2018-08-16 20:00:00,82,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-16/2018-08-16-2000_0082.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-16/2018-08-16-2000_0082.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-16/2018-08-16-2000_0082.png,True,True,4639279,True
2018-09-13 17:00:00,153,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-09-13/2018-09-13-1700_0153.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-09-13/2018-09-13-1700_0153.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-09-13/2018-09-13-1700_0153.png,True,True,63527,True
2018-07-22 01:00:00,131,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-22/2018-07-22-0100_0131.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-22/2018-07-22-0100_0131.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-22/2018-07-22-0100_0131.png,True,True,740981,True
2018-08-05 22:00:00,177,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-05/2018-08-05-2200_0177.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-05/2018-08-05-2200_0177.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-05/2018-08-05-2200_0177.png,True,True,69478,True
2018-07-28 14:30:00,175,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-28/2018-07-28-1430_0175.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-28/2018-07-28-1430_0175.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-28/2018-07-28-1430_0175.png,True,True,14310,True
2018-08-18 22:00:00,127,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-18/2018-08-18-2200_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-18/2018-08-18-2200_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-18/2018-08-18-2200_0127.png,True,True,4068829,True
2018-08-22 15:00:00,109,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-22/2018-08-22-1500_0109.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-22/2018-08-22-1500_0109.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-22/2018-08-22-1500_0109.png,True,True,5429395,True
2018-06-01 15:00:00,178,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-06-01/2018-06-01-1500_0178.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-06-01/2018-06-01-1500_0178.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-06-01/2018-06-01-1500_0178.png,True,True,122379,True
2018-05-25 23:30:00,177,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-05-25/2018-05-25-2330_0177.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-05-25/2018-05-25-2330_0177.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-05-25/2018-05-25-2330_0177.png,True,True,452028,True
2018-07-23 15:00:00,104,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-23/2018-07-23-1500_0104.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-23/2018-07-23-1500_0104.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-23/2018-07-23-1500_0104.png,True,True,3244092,True
2018-08-16 00:00:00,130,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-16/2018-08-16-0000_0130.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-16/2018-08-16-0000_0130.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-16/2018-08-16-0000_0130.png,True,True,4461648,True
2018-04-13 21:30:00,178,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-04-13/2018-04-13-2130_0178.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-04-13/2018-04-13-2130_0178.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-04-13/2018-04-13-2130_0178.png,True,True,1701,True
2018-07-03 23:00:00,175,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-03/2018-07-03-2300_0175.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-03/2018-07-03-2300_0175.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-03/2018-07-03-2300_0175.png,True,True,251868,True
2018-08-16 19:30:00,80,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-16/2018-08-16-1930_0080.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-16/2018-08-16-1930_0080.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-16/2018-08-16-1930_0080.png,True,True,5340482,True
2018-08-14 22:00:00,105,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-14/2018-08-14-2200_0105.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-14/2018-08-14-2200_0105.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-14/2018-08-14-2200_0105.png,True,True,7077888,True
2018-08-14 20:00:00,127,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-14/2018-08-14-2000_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-14/2018-08-14-2000_0127.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-14/2018-08-14-2000_0127.png,True,True,6640365,True
2018-08-31 00:30:00,151,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-31/2018-08-31-0030_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-31/2018-08-31-0030_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-31/2018-08-31-0030_0151.png,True,True,1469817,True
2018-08-02 18:00:00,151,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-02/2018-08-02-1800_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-02/2018-08-02-1800_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-02/2018-08-02-1800_0151.png,True,True,876961,True
2018-08-04 00:00:00,151,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-04/2018-08-04-0000_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-04/2018-08-04-0000_0151.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-04/2018-08-04-0000_0151.png,True,True,1447236,True
2018-07-23 18:00:00,129,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-23/2018-07-23-1800_0129.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-23/2018-07-23-1800_0129.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-23/2018-07-23-1800_0129.png,True,True,289285,True
2018-07-23 16:00:00,56,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-07-23/2018-07-23-1600_0056.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-07-23/2018-07-23-1600_0056.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-07-23/2018-07-23-1600_0056.png,True,True,3567614,True
2018-08-21 01:00:00,126,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band1/2018-08-21/2018-08-21-0100_0126.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/band3/2018-08-21/2018-08-21-0100_0126.png,/n/holyscratch01/mickley_lab/hms_vision_data/512x512/hms/2018-08-21/2018-08-21-0100_0126.png,True,True,3248544,True
